id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
Cabina_213,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_214,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_215,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_216,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_217,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_218,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_219,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_220,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_221,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_222,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_223,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_224,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_225,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_226,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_227,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_228,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_229,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_230,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_231,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_232,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_233,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_234,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_235,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_236,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_237,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_238,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_239,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_240,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_241,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_242,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_243,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_244,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_245,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_246,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_247,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_248,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_249,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_250,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_251,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_252,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_253,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_254,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_255,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_256,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_257,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_258,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_259,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_260,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_261,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_262,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_263,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_264,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_265,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_266,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_267,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_268,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_269,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_270,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_271,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_272,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_273,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_274,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_275,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_276,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_277,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_278,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_279,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_280,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_281,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_282,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_283,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_284,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_285,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_286,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_287,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_288,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_289,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_290,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_291,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_292,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_293,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_294,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_295,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_296,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_297,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_298,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_299,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_300,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_301,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_302,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_303,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_304,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_305,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_306,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_307,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_308,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_309,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_310,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_311,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_312,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_313,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_314,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_315,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_316,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_317,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_318,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_319,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_320,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_321,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_322,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_323,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_324,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_325,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_326,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_327,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_328,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_329,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_330,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_331,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_332,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_333,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_334,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_335,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_336,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_337,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_338,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_339,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_340,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_341,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_342,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_343,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_344,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_345,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_346,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_347,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_348,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_349,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_350,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_351,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_352,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_353,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_354,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_355,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_356,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_357,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_358,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_359,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_360,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_361,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_362,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_363,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_364,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_365,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_366,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_367,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_368,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_369,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_370,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_371,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_372,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_373,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_374,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_375,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_376,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
Cabina_377,Cablebús L1,2021-07-15,19.4952359,-99.1242495,NA,GUSTAVO A. MADERO
CLINICA Clinica de Especialidades 2,Centros de Salud,2021-10-15,19.4345,-99.129,CENTRO VII,CUAUHTEMOC
T-I 1º De Mayo,Centros de Salud,2021-10-15,19.3033,-99.2378,SAN NICOLAS TOTOLAPAN,LA MAGDALENA CONTRERAS
T-I 23 de Abril depende del C.S. Santiago Ahuizotla,Centros de Salud,2021-07-15,19.482,-99.2157,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO
T-I Acopilco,Centros de Salud,2021-07-15,19.3335,-99.3264,SAN LORENZO ACOPILCO (PBLO),CUAJIMALPA DE MORELOS
T-I Aculco,Centros de Salud,2021-07-15,19.3734,-99.1011,SAN JOSE ACULCO,IZTAPALAPA
T-I Ampliacion Caracol,Centros de Salud,2021-10-15,19.4275,-99.0651,AMPL CARACOL,VENUSTIANO CARRANZA
T-I Ampliacion Tepepan,Centros de Salud,2021-08-15,19.2672,-99.1304,LA NORIA TEPEPAN,XOCHIMILCO
T-I Apatlalco,Centros de Salud,2021-07-15,19.3797,-99.1171,APATLACO,IZTAPALAPA
T-I Arboledas de Cuautepec,Centros de Salud,2021-08-15,19.5609,-99.1247,ARBOLEDAS DE CUAUTEPEC,GUSTAVO A. MADERO
T-I Ave Real,Centros de Salud,2021-06-15,19.3618,-99.2385,AVE REAL,ALVARO OBREGON
T-I Barrio San Juan Ticoman,Centros de Salud,2021-10-15,19.5218,-99.1284,SAN JUAN Y GUADALUPE TICOMAN (BARR),GUSTAVO A. MADERO
T-I Bekal,Centros de Salud,2021-08-15,19.2682,-99.2272,BELVEDERE,TLALPAN
T-I Bosques del Pedregal,Centros de Salud,2021-12-15,19.2739,-99.237,PEDREGAL DE SN NICOLAS 4A SECC I,TLALPAN
T-I Cabo Buena Esperanza,Centros de Salud,2021-08-15,19.5018,-99.0999,GABRIEL HERNANDEZ,GUSTAVO A. MADERO
T-I Castillo Grande,Centros de Salud,2021-10-15,19.5382,-99.1387,CASTILLO GRANDE,GUSTAVO A. MADERO
T-I Chimalpa,Centros de Salud,2021-07-15,19.3545,-99.3192,SAN PABLO CHIMALPA (PBLO),CUAJIMALPA DE MORELOS
T-I Cocoyotes,Centros de Salud,2021-08-15,19.5499,-99.1275,COCOYOTES (AMPL),GUSTAVO A. MADERO
T-I Compositores Mexicanos,Centros de Salud,2021-10-15,19.5668,-99.1395,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
T-I Copilco el Alto,Centros de Salud,2021-05-15,19.3327,-99.1777,COPILCO EL ALTO,COYOACAN
T-I Corpus Christi,Centros de Salud,2021-06-15,19.3633,-99.2476,CORPUS CHRISTY,ALVARO OBREGON
T-I Cuatro Arboles,Centros de Salud,2021-10-15,19.4168,-99.0841,CUATRO ARBOLES,VENUSTIANO CARRANZA
T-I Diana Laura Rojas de Colosio,Centros de Salud,2021-10-15,19.5614,-99.1438,LUIS DONALDO COLOSIO,GUSTAVO A. MADERO
T-I DIF,Centros de Salud,2021-08-15,19.2848,-99.1957,AMPLIACION MIGUEL HIDALGO 2A SECC,TLALPAN
T-I Ejido Huipulco,Centros de Salud,2021-10-15,19.2862,-99.1337,EX HACIENDA SAN JUAN DE DIOS,TLALPAN
T-I Ejidos de Santa ursula,Centros de Salud,2021-11-15,19.3047,-99.1436,VIEJO EJIDO SANTA URSULA COAPA,COYOACAN
T-I El Chamizal,Centros de Salud,2021-07-15,19.3905,-99.2637,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS
T-I Exhacienda de Eslava,Centros de Salud,2021-08-15,19.2938,-99.2427,SAN NICOLAS TOTOLAPAN (PBLO),LA MAGDALENA CONTRERAS
T-I Felipe Berriozaval,Centros de Salud,2021-08-15,19.5554,-99.1301,GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO
T-I Francisco Villa,Centros de Salud,2021-10-15,19.3375,-99.0588,FRANCISCO VILLA,IZTAPALAPA
T-I Gabriela Mistral,Centros de Salud,2021-10-15,19.3601,-99.0687,LEYES DE REFORMA 1A SECCION,IZTAPALAPA
T-I Garcimarrero,Centros de Salud,2021-11-15,19.3678,-99.2364,GARCIMARRERO NORTE,ALVARO OBREGON
T-I Gertrudis Sanchez,Centros de Salud,2021-09-15,19.4686,-99.0999,GERTRUDIS SANCHEZ 2A SECCION,GUSTAVO A. MADERO
T-I HEroes de Padierna,Centros de Salud,2021-08-15,19.3152,-99.2263,HEROES DE PADIERNA,LA MAGDALENA CONTRERAS
T-I Herón Proal,Centros de Salud,2021-06-15,19.3595,-99.2313,VALENTIN GOMEZ FARIAS,ALVARO OBREGON
T-I Honorato Leal,Centros de Salud,2021-08-15,19.3344,-99.053,LAS PEAS I,IZTAPALAPA
T-I Hortencia,Centros de Salud,2021-10-15,19.2973,-99.2287,LOMAS DE  PADIERNA I,TLALPAN
T-I Jardines de la Palma,Centros de Salud,2021-10-15,19.371,-99.2803,JARDINES DE LA PALMA (HUIZACHITO),CUAJIMALPA DE MORELOS
T-I LA CiEnega,Centros de Salud,2021-05-15,19.3356,-99.1688,PEDREGAL DE STO DOMINGO I,COYOACAN
T-I La Pastora,Centros de Salud,2021-07-15,19.5241,-99.1377,LA PASTORA,GUSTAVO A. MADERO
T-I Las Peñas,Centros de Salud,2021-07-15,19.3394,-99.0521,LA ERA,IZTAPALAPA
T-I Lomas de Cuahutepec,Centros de Salud,2021-09-15,19.5692,-99.1343,LOMAS DE CUAUTEPEC,GUSTAVO A. MADERO
T-I Lomas de Padierna,Centros de Salud,2021-08-15,19.2913,-99.223,LOMAS DE  PADIERNA II,TLALPAN
T-I Lomas de San BernabE,Centros de Salud,2021-08-15,19.3031,-99.2698,TIERRA UNIDA,LA MAGDALENA CONTRERAS
T-I Magdalena Petlacalco,Centros de Salud,2021-08-15,19.2339,-99.1804,LA MAGDALENA PETLACALCO (PBLO),TLALPAN
T-I Malacates Ponderosa,Centros de Salud,2021-10-15,19.5747,-99.1327,MALACATES,GUSTAVO A. MADERO
T-I Margarita Maza de Juarez,Centros de Salud,2021-11-15,19.3687,-99.0733,GUADALUPE DEL MORAL,IZTAPALAPA
T-I Memetla,Centros de Salud,2021-07-15,19.3611,-99.286,EL YAQUI,CUAJIMALPA DE MORELOS
T-I Nueva Atzacoalco,Centros de Salud,2021-10-15,19.5033,-99.0794,NUEVA ATZACOALCO I,GUSTAVO A. MADERO
T-I Palo Alto,Centros de Salud,2021-07-15,19.383,-99.2553,PALO ALTO (GRANJAS),CUAJIMALPA DE MORELOS
T-I Parres,Centros de Salud,2021-08-15,19.1369,-99.1752,PARRES EL GUARDA (PBLO),TLALPAN
T-I Pedregal San Nicolas del Norte,Centros de Salud,2021-12-15,19.2893,-99.2382,PEDREGAL DE SN NICOLAS 2A SECC,TLALPAN
T-I Pedregal San Nicolas del SUR,Centros de Salud,2021-10-15,19.2835,-99.2377,PEDREGAL DE SN NICOLAS 3A SECC,TLALPAN
T-I Prohogardepende del C.S. El Arenal,Centros de Salud,2021-06-15,19.4743,-99.15,PRO HOGAR I,AZCAPOTZALCO
T-I Providencia,Centros de Salud,2021-07-15,19.4844,-99.0724,PROVIDENCIA III,GUSTAVO A. MADERO
T-I Puente Colorado,Centros de Salud,2021-07-15,19.3493,-99.23,SAN CLEMENTE,ALVARO OBREGON
T-I Renovacion,Centros de Salud,2021-08-15,19.3699,-99.0472,RENOVACION,IZTAPALAPA
T-I Renovacion VC,Centros de Salud,2021-08-15,19.4321,-99.1094,7 DE JULIO (AMPL),VENUSTIANO CARRANZA
T-I Revolucion,Centros de Salud,2021-09-15,19.4362,-99.1066,MIGUEL HIDALGO,VENUSTIANO CARRANZA
T-I Reynosa depende del C..S. Manuel Martinez Baez,Centros de Salud,2021-06-15,19.4925,-99.1847,SAN ANDRES (PBLO),AZCAPOTZALCO
T-I Rosa Torres,Centros de Salud,2021-10-15,19.3688,-99.2894,SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS
T-I San AndrEs Ayucan,Centros de Salud,2021-09-15,19.2248,-99.1083,SAN ANDRES AHUAYUCAN (PBLO),XOCHIMILCO
T-I San Andres Xicotencatl,Centros de Salud,2021-11-15,19.3789,-99.0146,STA MARTHA ACATITLA NTE (AMPL) II,IZTAPALAPA
T-I San BartolomE Ximulco,Centros de Salud,2021-09-15,19.207,-99.0683,SAN BARTOLOME XICOMULCO (PBLO),MILPA ALTA
T-I San Francisco Tecoxpa,Centros de Salud,2021-12-15,19.1965,-99.0053,SAN FRANCISCO TECOXPA (PBLO),MILPA ALTA
T-I San Jeronimo Mexacan,Centros de Salud,2021-08-15,19.1925,-99.0066,SAN JERONIMO MIACATLAN (PBLO),MILPA ALTA
T-I San Jose,Centros de Salud,2021-12-15,19.2763,-98.9959,SAN JOSE,TLAHUAC
T-I San Juan de Aragon 1ª Seccion,Centros de Salud,2021-06-15,19.4641,-99.0936,SAN JUAN DE ARAGON 1A SECCION (U HAB) II,GUSTAVO A. MADERO
T-I San Juan de Aragon 6ª Seccion,Centros de Salud,2021-08-15,19.4679,-99.0685,SAN JUAN DE ARAGON 6A SECCION (U HAB) I,GUSTAVO A. MADERO
T-I San Juan Tepenahuac,Centros de Salud,2021-10-15,19.1871,-98.9936,SAN JUAN TEPENAHUAC (PBLO),MILPA ALTA
T-I San Lorenzo Tlayucan,Centros de Salud,2021-10-15,19.1771,-99.0298,SAN LORENZO TLACOYUCAN (PBLO),MILPA ALTA
T-I San Luis Tlaxialtemalco,Centros de Salud,2021-08-15,19.2557,-99.0408,SAN LUIS TLAXIALTEMALCO (PBLO),XOCHIMILCO
T-I San Mateo,Centros de Salud,2021-11-15,19.3462,-99.2719,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS
T-I San Miguel Amantla depende del C.S. Santiago Ahuizotla,Centros de Salud,2021-07-15,19.4753,-99.2043,SAN  MIGUEL AMANTLA (PBLO),AZCAPOTZALCO
T-I San Miguel Xicalco,Centros de Salud,2021-08-15,19.2335,-99.164,SAN MIGUEL  XICALCO (PBLO),TLALPAN
T-I San Nicolas Totolapan,Centros de Salud,2021-08-15,19.2984,-99.2434,SAN NICOLAS TOTOLAPAN (PBLO),LA MAGDALENA CONTRERAS
T-I San Pedro Xalpa depende del C.S. Santiago Ahuizotla,Centros de Salud,2021-07-15,19.4844,-99.2098,SAN PEDRO XALPA (PBLO),AZCAPOTZALCO
T-I Santa Bárbara depende del C..S. Manuel Martinez Baez,Centros de Salud,2021-07-15,19.4959,-99.1782,SANTA BARBARA (PBLO),AZCAPOTZALCO
T-I Santa Catarina depende del C..S. Manuel Martinez Baez,Centros de Salud,2021-10-15,19.4908,-99.1771,SANTA CATARINA (PBLO),AZCAPOTZALCO
